
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
Point-2[3,12](De 1 pt) 
     Coord. X =           20,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,101                                                                                

Point-2[3,13](De 1 pt) 
     Coord. X =           20,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,086                                                                                

Point-2[3,14](De 1 pt) 
     Coord. X =           20,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,071                                                                                

Point-2[3,15](De 1 pt) 
     Coord. X =           20,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,059                                                                                

Point-2[3,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[4,1](De 1 pt) 
     Coord. X =           30,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,043                                                                                

Point-2[4,2](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,058                                                                                

Point-2[4,3](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,074                                                                                

Point-2[4,4](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,092                                                                                

Point-2[4,5](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,108                                                                                

Point-2[4,6](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,124                                                                                

Point-2[4,7](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,134                                                                                

Point-2[4,8](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,140                                                                                

Point-2[4,9](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,142                                                                                

Point-2[4,10](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,139                                                                                

Point-2[4,11](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,131                                                                                

Point-2[4,12](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,118                                                                                

Point-2[4,13](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,104                                                                                

Point-2[4,14](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,088                                                                                

Point-2[4,15](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,073                                                                                

Point-2[4,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[5,1](De 1 pt) 
     Coord. X =           40,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,056                                                                                

Point-2[5,2](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,072                                                                                

Point-2[5,3](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,089                                                                                

Point-2[5,4](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,106                                                                                

Point-2[5,5](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,123                                                                                

Point-2[5,6](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,138                                                                                

Point-2[5,7](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,148                                                                                

Point-2[5,8](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,155                                                                                

Point-2[5,9](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,157                                                                                

Point-2[5,10](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,154                                                                                

Point-2[5,11](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,147                                                                                

Point-2[5,12](De 1 pt) 
     Coord. X =           40,002                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,134                                                                                

Point-2[5,13](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,119                                                                                

Point-2[5,14](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,105                                                                                

Point-2[5,15](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,088                                                                                

Point-2[5,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[6,1](De 1 pt) 
     Coord. X =           50,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,066                                                                                

Point-2[6,2](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,082                                                                                

Point-2[6,3](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,099                                                                                

Point-2[6,4](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,115                                                                                

Point-2[6,5](De 1 pt) 
     Coord. X =           50,002                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,132                                                                                

Point-2[6,6](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,148                                                                                

Point-2[6,7](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,158                                                                                

Point-2[6,8](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,164                                                                                

Point-2[6,9](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,167                                                                                

Point-2[6,10](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,164                                                                                

Point-2[6,11](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,155                                                                                

Point-2[6,12](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,144                                                                                

Point-2[6,13](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,129                                                                                

Point-2[6,14](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,115                                                                                

Point-2[6,15](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          140,001                                                                                
