
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
Point-5[3,13](De 1 pt) 
     Coord. X =           20,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,909                                                                                

Point-5[4,1](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,143                                                                                

Point-5[4,2](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,060                                                                                

Point-5[4,3](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,180                                                                                

Point-5[4,4](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,222                                                                                

Point-5[4,5](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,252                                                                                

Point-5[4,6](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,279                                                                                

Point-5[4,7](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,354                                                                                

Point-5[4,8](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,635                                                                                

Point-5[4,9](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,507                                                                                

Point-5[4,10](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,804                                                                                

Point-5[4,11](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,751                                                                                

Point-5[4,12](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,801                                                                                

Point-5[4,13](De 1 pt) 
     Coord. X =           30,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,912                                                                                

Point-5[5,1](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,210                                                                                

Point-5[5,2](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,055                                                                                

Point-5[5,3](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,072                                                                                

Point-5[5,4](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,169                                                                                

Point-5[5,5](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,224                                                                                

Point-5[5,6](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,259                                                                                

Point-5[5,7](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,328                                                                                

Point-5[5,8](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,624                                                                                

Point-5[5,9](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,481                                                                                

Point-5[5,10](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,801                                                                                

Point-5[5,11](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,732                                                                                

Point-5[5,12](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,787                                                                                

Point-5[5,13](De 1 pt) 
     Coord. X =           40,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,911                                                                                

Point-5[6,1](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,216                                                                                

Point-5[6,2](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,078                                                                                

Point-5[6,3](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,057                                                                                

Point-5[6,4](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,172                                                                                

Point-5[6,5](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,228                                                                                

Point-5[6,6](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,269                                                                                

Point-5[6,7](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,316                                                                                

Point-5[6,8](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,609                                                                                

Point-5[6,9](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,462                                                                                

Point-5[6,10](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,798                                                                                

Point-5[6,11](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,716                                                                                

Point-5[6,12](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,771                                                                                

Point-5[6,13](De 1 pt) 
     Coord. X =           50,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,903                                                                                

Point-5[7,1](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,202                                                                                

Point-5[7,2](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           10,001                                                                                
