SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
71,71,40.83451461791992,34.81727600097656,True,2.156412406186017,-0.7454795628509885,0.1701108493893665,98.60139927875682
81,81,40.72121047973633,32.146121978759766,True,31.18763605310152,-0.9838336084312118,-0.058610151808103805,22.99718190638074
87,87,37.98716354370117,37.57853698730469,True,1.0034701629408842,-0.7663003232122776,0.1484710069917059,139.30206956439494
115,115,29.100452423095703,32.79194641113281,True,7.127546073803705,-0.8571162511234434,0.06129946182317392,43.14403822650141
175,175,42.79579162597656,36.27238464355469,True,2.7721739259942457,-1.0923088756369452,-0.17631011276699438,84.09507741685488
207,207,35.780357360839844,35.32583999633789,True,2.2803977440963363,-0.7577028894097282,0.15797130377465696,95.35305170226695
219,219,37.80847930908203,31.729171752929688,True,1.4342165929833748,-0.952761667354963,-0.03767562232183952,121.57347836861248
290,290,39.3424072265625,33.494598388671875,True,1.0859437291213432,-1.1534447380272468,-0.23861231716537268,135.63376902655116
299,299,39.654048919677734,38.01460647583008,True,1.4797427926338589,-0.26755358264836104,0.6475651044653573,119.89418642537927
321,321,23.5299015045166,35.48311996459961,True,33.18131529641229,-0.9228136949302836,0.002795139364263677,22.47582026309719
389,389,35.76450729370117,34.96424102783203,True,1.701503708393139,0.9789004791547029,1.894176511709426,112.19053120427702
450,450,35.90423583984375,31.857213973999023,True,1.3361413935710527,-1.0629830679442023,-0.14796774086450382,125.31088378642463
457,457,36.55939865112305,39.78749465942383,True,3.1624999140739805,-0.8923131791302126,0.023934695393702077,76.74322269489772
489,489,45.4997673034668,44.36424255371094,True,5.749709250618067,-0.8920948881077209,0.025634999952763082,49.56424086277899
501,501,35.97222900390625,31.482372283935547,True,1.8754774856258567,-1.9709982767533063,-1.0556006997350744,106.66349791900188
523,523,39.941707611083984,40.97806930541992,True,1.079859216400325,81.49088156883076,82.40570949635895,135.89971940401452
532,532,39.597721099853516,39.03681564331055,True,1.1866276349978953,0.562891511399215,1.4777979723346997,131.33811774350184
545,545,36.70740509033203,36.38972854614258,True,1.7884581818146867,-1.9204966184847194,,109.37397271096947
552,552,36.75999450683594,33.441261291503906,True,2.321783695216157,-0.8676588977960193,0.04804308358950715,94.3081202236418
576,576,37.4801025390625,37.976173400878906,True,1.6552128200225764,-0.7936579024260482,0.12158551070762202,113.73556348341299
631,631,36.6609992980957,34.995277404785156,True,1.3649035446040998,-0.7004725996925174,0.21456352320831185,124.19756811044283
684,684,34.664398193359375,34.77229690551758,True,2.5109281127777616,-0.9963989955291481,-0.08057113296465113,89.76982199263492
702,702,42.68132781982422,38.81085968017578,True,11.868718282505336,-0.9045684739759565,0.01579780463904934,33.66776787764461
720,720,34.75704574584961,34.672420501708984,True,6.880846639949172,1.6699105522987168,,44.07443506569318
722,722,35.812286376953125,32.18059158325195,True,1.510586621850438,-0.7910444956421543,0.12409624011111153,118.77596569303827
761,761,41.64878463745117,36.426055908203125,True,2.108347811759436,-0.6716459958545897,0.24391172135127448,99.9098289993004
783,783,37.91141128540039,35.357017517089844,True,1.213352713356445,-0.9560558376911388,-0.04112982279944133,130.23052865147247
886,854,37.46589279174805,35.43846130371094,True,25.376568602909348,-0.9114849262489884,,24.927173317219136
917,885,33.01744842529297,32.8683967590332,True,1.198172295537863,1.1494440243770612,2.06435893727304,130.85801295101194
920,888,29.885316848754883,47.04842758178711,True,1.5119797630942104,-0.8220826837754487,0.09305904660189901,118.7258255284672
934,902,37.496437072753906,26.598819732666016,True,1.7480911186528971,-0.8256987189776623,0.0896100230677177,110.66780266801862
937,905,43.09039306640625,30.678543090820312,True,0.7542451074932333,-0.7696315764081874,0.14495269038104353,151.2634436968453
939,907,36.193973541259766,34.83083724975586,True,1.2715867517790347,266.76519947102963,,127.86314095052177
962,930,30.913354873657227,32.0291862487793,True,6.9613933524096945,-0.9482290369280975,-0.02989269274171158,43.76198272651983
965,933,78.57982635498047,44.875,True,1.3493525221893092,-0.9371157743952949,-0.02209088945580706,124.79770943974935
1104,1072,38.01548767089844,31.737028121948242,True,2.755191534476491,-1.2372088179834577,-0.3212210615251978,84.44441697709027
1122,1090,37.76349639892578,33.556148529052734,True,1.657472187058718,-1.036217077440483,-0.1209720694754407,113.65940263697885
1126,1094,34.47422790527344,35.046051025390625,True,1.1890365102757188,-0.9751452984978641,-0.06023707336359718,131.2377324831949
1155,1123,38.07777786254883,27.41133689880371,True,2.9308875883160974,-0.8558967899247136,0.060204153743064426,80.95330638073133
1230,1198,40.519798278808594,30.712068557739258,True,0.8490858665411005,-0.7473885389722454,0.167267351779104,146.5506255560308
1254,1222,34.9020881652832,33.478981018066406,True,2.0130657905331826,-0.8702198752035031,0.04527266778991801,102.58827954787873
1263,1231,37.44535827636719,29.54837417602539,True,2.5171916382259725,-0.9831993580721701,-0.06736735807542871,89.62595569155548
1274,1242,44.61503219604492,27.000551223754883,True,2.04325081882254,-1.0217911400056323,-0.10627789798513287,101.72736062543811
