SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
62,62,40.59649658203125,39.31367111206055,True,1.9663964860983398,-0.7609802702282877,0.12636329127405466,92.72420249971668
175,175,42.79579162597656,36.27238464355469,True,2.4956263954540203,-1.4013453111634533,-0.508310847748204,86.15767672316413
288,288,39.27113723754883,31.152578353881836,True,2.2971643333621676,-0.7951389341892252,0.09584430756530038,88.54394428767574
361,361,35.10078048706055,29.98080825805664,True,3.1686163076438336,-0.8940021982859321,0.0053118413587225355,78.6969273779832
538,538,38.75676727294922,33.70027160644531,True,1.771050720419478,-0.5976732993015617,0.2873836500334723,95.31786344482863
543,543,37.8764762878418,29.764570236206055,True,6.535622704582202,-0.9390484954842861,-0.019874237318900922,52.71575523340155
545,545,36.70740509033203,36.38972854614258,True,1.2426541871062424,-0.33097074286908423,0.5473484472888023,102.83031283385867
614,614,36.945831298828125,40.746944427490234,True,1.0507217183365993,-0.833483997613996,0.042173694159694186,105.74939842789982
702,702,42.68132781982422,38.81085968017578,True,1.859755319041796,-1.2962340482253865,-0.41012573176979084,94.12829383002111
767,767,42.71109390258789,35.09578323364258,True,7.696635186614705,-0.8806627202671962,0.04235396014525317,46.92392977469153
783,783,37.91141128540039,35.357017517089844,True,12.749063946464767,-0.940105614352035,-0.009005999507129436,32.192152233845306
869,837,38.70795822143555,32.824951171875,True,4.4152627716279325,-0.9262824421426501,-0.01769115284078282,67.13430351547726
934,902,37.496437072753906,26.598819732666016,True,11.894813229817956,-0.9432729105317605,-0.01290623382202516,33.8374478405898
965,933,78.57982635498047,44.875,True,19.729517079371448,-0.8189627221062494,0.11439638959972265,24.958351908594256
1024,992,39.11017608642578,34.61613082885742,True,2.8549098346177373,-0.8513443760207338,0.045167007489527844,82.05760993420185
1215,1183,40.375892639160156,36.065208435058594,True,12.665069428240797,-0.9202403349842996,0.010794557731057752,32.34302266144377
1245,1213,38.936798095703125,36.22337341308594,True,1.6313526021195541,-0.8650618113922519,0.018294261191956096,97.23198056095562
1263,1231,37.44535827636719,29.54837417602539,True,2.720401159300651,-0.7348550377958247,0.16038919813208352,83.56029909225732
1274,1242,44.61503219604492,27.000551223754883,True,1.4070314408942186,-0.837632741229072,0.04287265622243441,100.4127778338249
1291,1259,37.59049987792969,26.97578239440918,True,2.693558707660991,-0.8371040243461891,0.05788246673279729,83.86474311028444
1382,1350,42.51893997192383,27.739927291870117,True,1.4225668486149652,-0.631611228600292,0.24909646526786344,100.18813865877955
1416,1384,42.193931579589844,29.173439025878906,True,1.8581049052418173,-1.1036967764424617,-0.21760782177442817,94.1502459832146
1614,1582,36.859317779541016,31.091650009155273,True,1.5835680365580946,-0.7993929201495575,0.08336842415376622,97.89834445484887
2027,1875,44.68998718261719,62.20155715942383,True,0.5652695992064685,-0.7786384802384703,0.08972982165313281,113.6210368456551
2076,1924,38.19061279296875,24.295995712280273,True,3.0034834174979452,-0.8270588204631792,0.07080598215429479,80.44129727194932
2282,2130,13.521688461303711,34.929168701171875,True,2.2603384469673795,-1.0116477063261584,-0.1210557768042606,88.99660111881057
2333,2181,17.041109085083008,84.45855712890625,True,3.2314914256115594,-0.8964696966995405,0.0033813501284969405,78.04682612777974
2377,2225,36.368003845214844,30.715003967285156,True,8.437972223122713,-1.0341802128219229,-0.109233125231601,43.8261139599541
2408,2256,41.28018569946289,28.757205963134766,True,14.163052709903956,-0.9293922494847493,0.0025974201220404503,29.962154313492004
2473,2321,39.58900451660156,29.144500732421875,True,34.30640698412167,-0.8944022373370615,0.03901129455348329,21.22966878999517
2491,2339,47.29890823364258,15.987886428833008,True,13.173107385308834,-0.9246921387920111,0.006712250762589189,31.463966121894305
2522,2370,34.5909538269043,25.310129165649414,True,4.023204665330239,-0.8867438303690847,0.019222538143914947,70.48409537918418
2649,2406,24.077985763549805,21.37537956237793,True,8.000221489920593,-0.8767917308342987,0.04705923069160367,45.60387995823352
