
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. X =           58,999                                                                                
     Coord. Y =           74,935                                                                                
     Coord. Z =            1,057                                                                                

Point-2[1,1](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,000                                                                                

Point-2[1,2](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,003                                                                                

Point-2[1,3](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,007                                                                                

Point-2[1,4](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,013                                                                                

Point-2[1,5](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,018                                                                                

Point-2[1,6](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,021                                                                                

Point-2[1,7](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,023                                                                                

Point-2[1,8](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,022                                                                                

Point-2[1,9](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,022                                                                                

Point-2[1,10](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,023                                                                                

Point-2[1,11](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,021                                                                                

Point-2[1,12](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,018                                                                                

Point-2[1,13](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,017                                                                                

Point-2[1,14](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,015                                                                                

Point-2[1,15](De 1 pt) 
     Coord. X =            0,003                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,011                                                                                

Point-2[1,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[2,1](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,004                                                                                

Point-2[2,2](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,007                                                                                

Point-2[2,3](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,012                                                                                

Point-2[2,4](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,017                                                                                

Point-2[2,5](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,023                                                                                

Point-2[2,6](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,026                                                                                

Point-2[2,7](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,029                                                                                

Point-2[2,8](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,029                                                                                

Point-2[2,9](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,030                                                                                

Point-2[2,10](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,031                                                                                

Point-2[2,11](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,029                                                                                

Point-2[2,12](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,026                                                                                

Point-2[2,13](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,023                                                                                

Point-2[2,14](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,021                                                                                

Point-2[2,15](De 1 pt) 
     Coord. X =           10,003                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,018                                                                                

Point-2[2,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[3,1](De 1 pt) 
     Coord. X =           20,003                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,006                                                                                

Point-2[3,2](De 1 pt) 
     Coord. X =           20,003                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,012                                                                                

Point-2[3,3](De 1 pt) 
     Coord. X =           20,003                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,016                                                                                

