SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
1,1,17.58049471084386,15.361478988438437,True,22.772260424484614,-4.665836982414078,-0.08577996622750916,36.74549434189694
2,2,17.521373827163487,22.002083033731537,True,2.211712637270789,-4.383089260636467,0.1507981253511419,154.44718005674665
5,5,14.99845140274257,18.33548694767364,True,8.156113444665891,-4.587670680100132,-0.01084377390553204,59.5209952588254
11,11,11.127816879585998,18.83716431709185,True,40.29483252520738,-4.54084879919472,0.039657498568412386,28.844731902267803
12,12,9.033341381647816,17.47726375109529,True,5.94584266074393,-4.492698470915997,0.08239632813724995,76.17228029897925
14,14,14.640144727001452,17.325145930460053,True,29.525952508797932,-4.523356281585677,0.05699947529780225,33.15779986165725
25,25,15.164292923391681,16.760690349422088,True,23.341611455379812,-4.550445538677593,0.029648680918748838,36.40683331249696
26,26,16.51744481962021,13.918775062038474,True,32.22539945143173,-4.573120690827636,0.007295517930239193,31.936936669466906
31,31,10.568889866136525,10.986245338230917,True,8.797333090582907,-4.5482047382440385,0.0289514350726634,56.45990380202549
33,33,10.033364988353155,9.20383455981947,True,4.293467223366058,-4.391585001581689,0.17946007382242168,99.26112233778721
34,34,16.427960826926036,17.755457551512,True,41.46915873698784,-4.5737790879664715,0.006733811574283877,28.455582161669106
35,35,18.08235280807704,16.953133909669642,True,27.729646129726643,-4.515148990088306,0.0651521259708101,34.03097217659305
37,37,15.97629625503331,18.701755915602593,True,18.61029984857644,-4.569512670508374,0.010162623723638298,39.54039791061847
40,40,20.004441535636172,21.315270175672556,True,1.8342745126188376,-4.694286507953279,-0.1825318444116979,169.42543028923362
41,41,15.472508704825623,16.029149120801115,True,21.320183927795497,-4.612152818082734,-0.0322050038806756,37.64951301051056
42,42,9.243656798584821,19.52986178986014,True,8.208887269890432,-4.604677203867396,-0.027821593562663338,59.246511538793314
46,46,17.022244753902907,12.103639968454022,True,3.216179439897925,-4.3349780622538105,0.2266837458728732,122.92900489360906
50,50,11.142743672410102,9.708666762260542,True,6.03314593033005,-4.470336699005344,0.10486244770923392,75.26848387679449
51,51,9.942051965896397,13.612566830360727,True,15.514464813857064,-4.5743527714556365,0.004857421866453215,42.26637497517709
53,53,13.935661681710858,10.06127921849081,True,19.073769010221852,-4.58342164460953,-0.0036922526204978823,39.19321897333582
56,56,13.005045355182805,17.43246953781337,True,10.429159638436946,-4.496149897865877,0.08169919646945889,50.77582358057445
60,60,18.818196910701385,11.682896065385375,True,1.8649036582886902,-4.343002821818203,0.17093375222066953,168.13537254982336
62,62,48.61164584225171,31.15446474780775,True,12.014829876874211,-4.257247360169032,0.321132929069738,47.130661605513886
67,67,13.260572394279585,13.103554608070688,True,10.670793074580818,-4.399210427185153,0.17872752450051266,50.12569614667088
68,68,14.64825726861823,17.884208287278266,True,33.73111182927895,-4.614745675850088,-0.03430432201730582,31.299723287580164
71,71,13.868977389923513,22.019842827156797,True,9.224515876167265,-4.582788984186465,-0.005433755373303484,54.71548952256971
77,77,21.147519150825396,14.949428388517196,True,9.621768287232193,-3.4771482845622756,1.1003799575166484,53.27152902613112
79,79,11.168417107569029,10.692857154428143,True,5.818302511993127,-4.638164670700661,-0.06323252064613971,77.53978444327726
86,86,12.912302017211914,16.184265685408082,True,24.19375288348235,-4.5111992298307655,0.06894549766911506,35.91458631658016
