SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
909,3201,40.01981228345061,50.59984353470476,True,15.728869228847262,8.01418615406996,-0.0036623869536214215,40.50152003654747
910,3202,35.52013203869127,38.85747481045658,True,8.467508368789904,8.093333327410278,0.07392478272444691,54.19406648064816
911,3203,33.849408032142954,41.84876617013592,True,6.083492587518777,8.073127579051032,0.05305636026983507,66.71808241727157
912,3204,35.479993532781734,45.1564987914203,True,12.483123111965787,7.978459160082849,-0.04000160266478758,44.984080877166804
914,3206,30.975653818208876,50.926851821272344,True,42.43334090907551,8.007327204869597,-0.01063319790394246,26.814876354225383
915,3207,33.42346996150604,47.18842618759364,True,20.109962292756393,8.07060535944322,0.053366108685722224,36.10684025349045
920,3212,38.831173256651994,42.237896070088425,True,18.755164724284157,7.946583009593667,-0.07081808787380339,37.31219769320837
921,3213,32.38895442387829,41.73797623098713,True,32.01626508574337,8.001340936234527,-0.015492302552779336,29.394306431690403
922,3214,30.799718569402824,49.77215659781678,True,19.250097555360473,8.041106450944483,0.023767232895082202,36.857640386836025
924,3216,35.37885352356793,42.428397348482314,True,12.288602679893266,8.123076488544882,0.10457467317250746,45.30401282870591
926,3218,29.40417321087563,47.0924025757672,True,4.3335385830383,8.041791746757752,0.021186531554704402,87.87099456622207
927,3219,37.3908313071891,41.176702786798344,True,15.733035484653115,8.072853168555156,0.05500532525792323,40.496579402258575
930,3222,38.07423829379147,51.17973928582178,True,15.907382180959786,8.008268754451734,-0.009550093138230409,40.29134997394271
931,3223,33.67384254769103,50.52384337333784,True,18.647239726294313,7.99329227733358,-0.024122734815392732,37.41358623515841
932,3224,32.23963755777437,43.11193372125495,True,8.181316179118022,8.03896712411293,0.019482969532148786,55.22161831690462
933,3225,32.70801627799256,45.566048765835696,True,32.28704514099889,7.9551221184034375,-0.06172299361578126,29.299497836748444
934,3226,29.482742596979012,45.49195276547785,True,14.451739365402974,8.051175083874597,0.03310201909408761,42.10227614504805
935,3227,36.363333871919814,47.11053952778855,True,5.590781416697342,8.030799389253417,0.010581898336226914,71.09108549131221
936,3228,30.314518941591864,49.19919037492308,True,36.89362036311487,8.004930207474416,-0.012259727751413152,27.943313229420035
937,3229,35.4724974958864,46.32714321188731,True,23.54326590815727,7.974980694098946,-0.041954593290398634,33.54234794620666
938,3230,28.779625461526113,43.76698376381234,True,15.9521987037169,8.080978811153415,0.06316735319562383,40.23907059356928
939,3231,39.1536911742328,45.605603884344234,True,17.455942285548492,8.007734267203318,-0.00984436652264975,38.589778637072456
941,3233,31.900373014685226,45.0516161461399,True,32.43835049980493,8.053129050512268,0.03627689727796479,29.247331737394244
942,3234,35.063547056015224,52.40231976443774,True,3.703295212277076,8.068594964583838,0.04778754802604368,100.9862479221291
944,3236,38.2775946839215,43.656598548366595,True,15.315778844772971,7.939090090587314,-0.07882875155729607,41.00006879297433
945,3237,27.85226166085021,49.251843700670214,True,33.81556495135019,8.09583740553785,0.07890776445805159,28.7980879123728
