SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
10,10,47.53775254341021,41.00280672883334,True,10.633659957390174,-3.6778122322623688,0.11166328236956247,51.25162630514531
11,11,54.452447447058276,38.130274785708075,True,28.995972635491622,-3.793199003687363,0.01005984126702586,31.530413839713514
12,12,58.057875855328284,41.70562644853984,True,14.84386370796786,-3.751821765105717,0.04422351769675048,43.549469280031076
13,13,50.520428801236086,42.95024809118819,True,9.986408148346808,-3.7789272182068885,0.00931654558455941,52.76572959961638
15,15,54.701887365889874,38.70065156074419,True,47.374668161420615,-3.8328237304687036,-0.028931143233195122,27.654227362094
17,17,56.71958034985686,38.66862524372257,True,24.732605750455896,-3.636715259986971,0.16575543815421412,33.73715606852015
20,20,55.16747121941553,41.648624576934395,True,14.146928232266754,-3.774804506966973,0.020347191238618834,44.62191256474746
21,21,49.154096368240985,34.96496827635047,True,29.212784295779116,-3.835006944304041,-0.03172195678393841,31.438863522235486
23,23,50.08340819894451,38.00065173841502,True,19.16738489655248,-3.820986152591928,-0.020942161038623563,38.20068234653574
25,25,58.09289383561644,39.22636120939908,True,6.737695825836647,-3.7491213204038445,0.032927625379917114,63.4222026186994
27,27,52.53470470480723,41.15951182744274,True,19.47770962401424,-3.7339388515559335,0.06630563115561872,37.889919668476146
29,29,57.81466852475519,40.335204451051474,True,12.054608179247548,-3.8319556663922754,-0.03995671087806141,48.28996895618863
31,31,50.80107644486101,34.33154291649387,True,46.87842480617135,-3.8526222325039896,-0.04873149822362688,27.69693093291859
33,33,52.520155971997404,35.56061872717452,True,17.406710443381613,-3.8564086364997934,-0.05770115967109568,40.13478994656171
34,34,59.80064360736168,35.872228962101346,True,17.24537663779239,-3.866808848336518,-0.06824228999091231,40.32755787544349
35,35,51.736958751939746,37.774728278591205,True,3.639198552278492,-3.8008605273330716,-0.020616976451511615,94.52119993739451
37,37,53.99265069830908,41.46243448126806,True,23.624083584056926,-3.723332276988458,0.07881672418560859,34.46045592934977
38,38,58.11773091146391,44.05380578237037,True,4.043210936303435,-3.642313154180556,0.13758918686065869,87.10908962035354
42,42,59.63784152514314,41.812309630929605,True,5.455942086075759,-3.640665307357267,0.13965418565801402,71.14738084831754
43,43,55.287210595117855,40.27702441280835,True,20.283310951135302,-3.6397844791513307,0.16093698447360794,37.12184595891896
44,44,52.877217541002246,39.6931404740843,True,33.74385637105541,-3.799322360015566,0.004325252751051778,29.876929530322
48,48,55.75605575352499,39.895915932851295,True,19.181734661679112,-3.788427303555636,0.011626174278648538,38.18612363403919
49,49,51.94854145833891,44.87694199444496,True,2.751448715892045,-3.6523483127629675,0.12969275788305934,119.1559806834486
50,50,51.48520519308848,41.52545385491358,True,40.24995099727291,-3.811748630087095,-0.007911730496061864,28.48921146276252
52,52,52.50990201349128,37.05322960631488,True,6.349769894481005,-3.721373909191982,0.06006401860092314,65.37855538411175
55,55,54.54031476582566,33.72943616893193,True,21.80832975608596,-3.794734531640131,0.006736820636391805,35.80934055938198
