SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
1600,1,40.662982836161575,23.695116800804662,True,16.145380407253963,-10.068165554714739,0.09797169485197266,41.015246106569776
1602,3,36.6317043565724,14.23657604113017,True,41.55067757411768,-10.097260982292255,0.05984862639204991,27.869516562279653
1603,4,37.24953998931467,22.583505944029927,True,43.233494309051025,-10.154604099754778,0.0022958568269295654,27.541731316923354
1604,5,39.75514278673146,22.967640759193735,True,23.58133525209319,-10.159525400661721,0.0022497660444074086,34.80987200382138
1606,7,36.85645550244475,19.897212616384845,True,5.440377626561936,-10.158029595270648,0.014244260152404209,66.3889415606583
1609,10,38.36748959266976,17.87399265864124,True,20.034906436149146,-10.18016545647859,-0.016580106420574836,37.4012915535669
1610,11,37.449145539166175,21.59426770144946,True,18.411408815947155,-10.18028610932572,-0.015715125660344498,38.79977547493914
1611,12,40.25193347669627,16.3611084402424,True,53.63916057287527,-10.176014851908974,-0.01998976459409363,26.141278663710793
1612,13,35.64833622762602,26.922661715990877,True,1.9604261960644362,-10.72411786024415,-0.5810682752828633,167.58338459930613
1614,15,38.71222989853114,21.84111333873174,True,26.634786260579084,-10.153305884993046,0.007225937324927045,33.005540067396815
1615,16,37.4341057032755,18.22475770401628,True,49.541970060143015,-10.160440032119709,-0.004142257422293127,26.58471789937578
1616,17,36.06009627041752,18.6691647098489,True,32.16282654161027,-10.192681737063566,-0.03383513401847793,30.515871837028087
1617,18,37.78736135404404,22.184083337653174,True,14.843141028741835,-10.163170410596337,0.0039748703227839854,42.447352292808276
1619,20,44.01811688566861,21.023251781724905,True,11.692076621035026,-9.968316954447118,0.2015763273607334,46.536371684614
1620,21,37.957088627227364,23.07443898344693,True,36.74831264887104,-10.189906197066165,-0.03204663925076545,29.025207708425263
1622,23,37.949806213378906,27.44979424672584,True,1.490027657138141,-9.914037611791372,0.21742213036555924,208.11062224161034
1623,24,40.875447939520015,24.595113649760208,True,44.93207549906318,-10.124690267324326,0.0320211986811767,27.24487595577765
1628,29,35.22386148531143,21.50932570679547,True,65.21493307623692,-10.148235352699203,0.007328803956605512,25.368102873966272
1629,30,39.64133286149534,23.86350412238134,True,12.844254737846295,-10.24027216488247,-0.07142740404893999,44.91950003754327
1630,31,40.02424694740609,16.90598843195667,True,75.08620037598179,-10.169972521537602,-0.01459568381831211,25.0387399447954
1631,32,37.97553749607034,13.967271452080714,True,14.207673976599448,-10.106798623228457,0.060867649256547196,43.194231521522894
